sample_id,dataset_source,filename,relative_path,label,binary_target,subcategory,split,role,md5_hash,file_size_bytes
DS02_TR_RHIZOME_Rhizome Healthy Root00072.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00072.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00072.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,7f20447b0698a6f264b386d930bfcc2a,298196
DS02_TR_RHIZOME_Rhizome Healthy Root00152.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00152.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00152.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,56fd88922b29a2282fb392e48c6bcc5d,293766
DS02_TR_RHIZOME_Rhizome Healthy Root00292.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00292.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00292.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,c4d075a5f91c7401e300ea9b54305ce4,244165
DS02_TR_RHIZOME_Rhizome Healthy Root00289.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00289.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00289.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,9ce9d7a012bd386e0a50ecaf0d98170e,240635
DS02_TR_RHIZOME_Rhizome Healthy Root00244.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00244.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00244.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,a8535430d2c3cc4ad43d8ac6f5ddc65b,344118
DS02_TR_RHIZOME_Rhizome Healthy Root00011.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00011.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00011.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,83d53531ab1366043c83d8e0cca17e8d,282865
DS02_TR_RHIZOME_Rhizome Disease Root00013.JPG,Dataset_02_Mendeley,Rhizome Disease Root00013.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00013.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,640b51180b45cc1f13b3333000495f2f,297479
DS02_TR_RHIZOME_Rhizome Healthy Root00020.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00020.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00020.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,fca29c1c853979499d2b54884e46a7e9,236785
DS02_TR_RHIZOME_Rhizome Healthy Root00271.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00271.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00271.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,8efc544246a12f7b394498847e3d5043,328398
DS02_TR_RHIZOME_Rhizome Disease Root00165.JPG,Dataset_02_Mendeley,Rhizome Disease Root00165.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00165.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,81c5bf9eaa43c562c117af09f0cb536c,186126
DS02_TR_RHIZOME_Rhizome Disease Root00063.JPG,Dataset_02_Mendeley,Rhizome Disease Root00063.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00063.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,0e934e2cc13f3ecc56f4bffe8e3d9203,207869
DS02_TR_RHIZOME_Rhizome Disease Root00096.JPG,Dataset_02_Mendeley,Rhizome Disease Root00096.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00096.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,2314c8708dca46df42fa481bf085c78e,169806
DS02_TR_RHIZOME_Rhizome Healthy Root00021.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00021.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00021.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,0849d7361daba3582d51544b3bfddabc,270382
DS02_TR_RHIZOME_Rhizome Disease Root00015.JPG,Dataset_02_Mendeley,Rhizome Disease Root00015.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00015.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,2929de1a55570a5f5d0372895a193da4,261134
DS02_TR_RHIZOME_Rhizome Disease Root00038.JPG,Dataset_02_Mendeley,Rhizome Disease Root00038.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00038.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,897ddfc6d4276a42877338f803021e5a,301666
DS02_TR_RHIZOME_Rhizome Healthy Root00273.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00273.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00273.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,1cbafb3882bdedee25acdcd784f100c3,300719
DS02_TR_RHIZOME_Rhizome Disease Root00087.JPG,Dataset_02_Mendeley,Rhizome Disease Root00087.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00087.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,4af7655328874c6b1579d1b0dd1c1dcf,117774
DS02_TR_RHIZOME_Rhizome Healthy Root00162.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00162.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00162.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,a95139fdf2485f52a9c68ca15a74371c,368954
DS02_TR_RHIZOME_Rhizome Disease Root00019.JPG,Dataset_02_Mendeley,Rhizome Disease Root00019.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00019.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,0f58d9c819e3f6f8880eab8d638a699f,241099
DS02_TR_RHIZOME_Rhizome Disease Root00025.JPG,Dataset_02_Mendeley,Rhizome Disease Root00025.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00025.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,43265f6caa039c92dea0e095998a9a25,300446
DS02_TR_RHIZOME_Rhizome Healthy Root00101.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00101.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00101.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,feff16c1143e5aacadd1e07db45ad6f1,309127
DS02_TR_RHIZOME_Rhizome Disease Root00070.JPG,Dataset_02_Mendeley,Rhizome Disease Root00070.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00070.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,55900cf0b44f2724d2a476bcf8f05358,198101
DS02_TR_RHIZOME_Rhizome Healthy Root00310.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00310.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00310.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,b7dcc9373b007b03c6e012bb0a566a02,227487
DS02_TR_RHIZOME_Rhizome Disease Root00122.JPG,Dataset_02_Mendeley,Rhizome Disease Root00122.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00122.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,0301ba694faafbce953de27146cb56a0,221946
DS02_TR_RHIZOME_Rhizome Healthy Root00073.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00073.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00073.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,5d2865d0bd6a790596f482a1504955d9,298571
DS02_TR_RHIZOME_Rhizome Healthy Root00255.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00255.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00255.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,022baf8bdc01b5273cd17b0df5a48f02,291354
DS02_TR_RHIZOME_Rhizome Healthy Root00248.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00248.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00248.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,1fdc1a402b018bfb4ad721cbd5c45d53,327942
DS02_TR_RHIZOME_Rhizome Disease Root00005.JPG,Dataset_02_Mendeley,Rhizome Disease Root00005.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00005.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,0fb405b47391dd437b4e8a95f6f0d881,326079
DS02_TR_RHIZOME_Rhizome Disease Root00092.JPG,Dataset_02_Mendeley,Rhizome Disease Root00092.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00092.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,92fa91aefb9feebe9198f11d67499e9b,224029
DS02_TR_RHIZOME_Rhizome Healthy Root00180.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00180.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00180.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,793da6e3f786c9b174f0f6dc32082445,296087
DS02_TR_RHIZOME_Rhizome Healthy Root00119.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00119.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00119.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,224b044d4c255fc700c7d0c19af15414,292216
DS02_TR_RHIZOME_Rhizome Disease Root00094.JPG,Dataset_02_Mendeley,Rhizome Disease Root00094.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00094.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,258fb097c85574f013d80b23eb327678,203911
DS02_TR_RHIZOME_Rhizome Disease Root00116.JPG,Dataset_02_Mendeley,Rhizome Disease Root00116.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00116.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,8b10f23eaa984a0f882a6e5e64a00a38,204914
DS02_TR_RHIZOME_Rhizome Disease Root00055.JPG,Dataset_02_Mendeley,Rhizome Disease Root00055.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00055.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,213bd868b5468c00da2c2c468f7b72a9,285842
DS02_TR_RHIZOME_Rhizome Healthy Root00099.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00099.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00099.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,c5cd23bad8be025737595548b4efe723,285371
DS02_TR_RHIZOME_Rhizome Healthy Root00267.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00267.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00267.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,a054a6825f764ab4fea6bfbebde1e06f,339382
DS02_TR_RHIZOME_Rhizome Healthy Root00077.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00077.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00077.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,1b249129486a84b788182726fcd7a266,272561
DS02_TR_RHIZOME_Rhizome Healthy Root00076.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00076.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00076.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,b52fff7b197907c40b6100a494436e85,326417
DS02_TR_RHIZOME_Rhizome Disease Root00111.JPG,Dataset_02_Mendeley,Rhizome Disease Root00111.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00111.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,9d8e65e91f898e762f5207bd153f27c5,140566
DS02_TR_RHIZOME_Rhizome Healthy Root00272.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00272.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00272.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,e6c0f3349ce6fc5b8c4c6506b734d321,305448
DS02_TR_RHIZOME_Rhizome Healthy Root00054.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00054.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00054.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,da0b70b1c8b6db3d6008328a81f5622b,200120
DS02_TR_RHIZOME_Rhizome Disease Root00106.JPG,Dataset_02_Mendeley,Rhizome Disease Root00106.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00106.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,712a1f64c1a68e45e409fe806dfb447e,219347
DS02_TR_RHIZOME_Rhizome Healthy Root00144.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00144.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00144.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,b4dac1549270c3ab257c3c2d2fceeb46,336759
DS02_TR_RHIZOME_Rhizome Healthy Root00039.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00039.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00039.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,2f8a579e6818eec1ccb5fccf040645e3,248564
DS02_TR_RHIZOME_Rhizome Healthy Root00143.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00143.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00143.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,26f0624af1df7ed4c1f1b1ff5df64ee9,343896
DS02_TR_RHIZOME_Rhizome Healthy Root00178.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00178.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00178.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,f19123c91bdb5c68c55f6ba65ec1c204,306215
DS02_TR_RHIZOME_Rhizome Disease Root00045.JPG,Dataset_02_Mendeley,Rhizome Disease Root00045.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00045.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,228c7b99ad8c7eb9cbbf21d67396c35e,239421
DS02_TR_RHIZOME_Rhizome Disease Root00149.JPG,Dataset_02_Mendeley,Rhizome Disease Root00149.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00149.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,47f459c792f23fec37c71028aab0847b,177842
DS02_TR_RHIZOME_Rhizome Healthy Root00012.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00012.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00012.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,26390a376820665c616cb015296be7fe,274576
DS02_TR_RHIZOME_Rhizome Healthy Root00274.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00274.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00274.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,8af59daa4457591a2f4a556a3aa2c7cd,281722
DS02_TR_RHIZOME_Rhizome Healthy Root00186.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00186.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00186.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,2df53629236a7d1cd067b88bd7fe5e37,277481
DS02_TR_RHIZOME_Rhizome Healthy Root00001.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00001.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00001.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,95f4812e0242c0c1f5aede600c9a4995,263601
DS02_TR_RHIZOME_Rhizome Healthy Root00303.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00303.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00303.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,d97439e11cddae60f5ee224f03445467,240943
DS02_TR_RHIZOME_Rhizome Healthy Root00308.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00308.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00308.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,9e9aa96acabcf0d66fe8949fe8dc5b1a,248681
DS02_TR_RHIZOME_Rhizome Healthy Root00097.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00097.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00097.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,a457d9c5372057c9098f1816273fb62d,299847
DS02_TR_RHIZOME_Rhizome Healthy Root00212.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00212.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00212.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,41463e2711a8f0486706c3618499c726,235624
DS02_TR_RHIZOME_Rhizome Disease Root00037.JPG,Dataset_02_Mendeley,Rhizome Disease Root00037.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00037.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,620997d466015b579be62fe8c9e2b5fa,255349
DS02_TR_RHIZOME_Rhizome Disease Root00157.JPG,Dataset_02_Mendeley,Rhizome Disease Root00157.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00157.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,e0b6f118c9cd24d0e2ae88d0169602bb,145149
DS02_TR_RHIZOME_Rhizome Disease Root00011.JPG,Dataset_02_Mendeley,Rhizome Disease Root00011.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00011.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,9c3125e104a18b49e82d886672e601fa,259710
DS02_TR_RHIZOME_Rhizome Healthy Root00173.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00173.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00173.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,a911aeb0cff88e89cfb20df80900a8a0,295920
DS02_TR_RHIZOME_Rhizome Healthy Root00066.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00066.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00066.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,9a29347a78d0698d9e9cac97579b6937,303037
DS02_TR_RHIZOME_Rhizome Healthy Root00283.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00283.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00283.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,9c3018bfc7200a2a853dc62111c65477,261878
DS02_TR_RHIZOME_Rhizome Healthy Root00106.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00106.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00106.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,531bcccfc5e17ef73e646e71ea9411f2,274926
DS02_TR_RHIZOME_Rhizome Healthy Root00280.JPG,Dataset_02_Mendeley,Rhizome Healthy Root00280.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Healthy Root\Rhizome Healthy Root00280.JPG,non_turmeric,0,Rhizome_Healthy_Root,train,negative_train_rhizome_specimen,fdc8115025ed794c855e9cdf2f1fc3b8,277469
DS02_TR_RHIZOME_Rhizome Disease Root00090.JPG,Dataset_02_Mendeley,Rhizome Disease Root00090.JPG,turmeric_datasets\dataset_02\original\Turmeric Plant Disease\Rhizome Disease Root\Rhizome Disease Root00090.JPG,non_turmeric,0,Rhizome_Disease_Root,train,negative_train_rhizome_specimen,920715fc87ed9cdb1903ee2a74b9ef82,189729
