image,source_class,mapped_class,image_type,evaluation_eligibility,exclusion_reason
Rhizome Healthy Root00178.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00178.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00179.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00179.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00180.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00180.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00181.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00181.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00182.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00182.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00183.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00183.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00184.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00184.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00185.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00185.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00186.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00186.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00187.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00187.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00188.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00188.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00189.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00189.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00190.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00190.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00191.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00191.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00192.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00192.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00193.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00193.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00194.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00194.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00195.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00195.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00196.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00196.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00197.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00197.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00198.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00198.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00199.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00199.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00200.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00200.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00201.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00201.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00202.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00202.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00203.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00203.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00204.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00204.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00205.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00205.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00206.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00206.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00207.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00207.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00208.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00208.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00209.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00209.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00210.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00210.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00211.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00211.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00212.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00212.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00213.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00213.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00214.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00214.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00215.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00215.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00216.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00216.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00217.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00217.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00218.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00218.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00219.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00219.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00220.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00220.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00221.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00221.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00222.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00222.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00223.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00223.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00224.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00224.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00225.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00225.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00226.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00226.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00227.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00227.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00230.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00230.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00231.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00231.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00232.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
Rhizome Healthy Root00232.JPG,Rhizome Healthy Root,Unmapped,rhizome_root,EXCLUDED,Subterranean rhizome root anatomy; model is strictly a foliar pathology system
